mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gb__learning_rate,param_gb__n_estimators,param_rf__max_depth,param_rf__n_estimators,param_voting,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model
1.4062971591949462,0.06621227447282552,0.06422538757324218,0.01861222582128037,0.01,50,10,100,hard,"[1, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 100, 'voting': 'hard', 'weights': [1, 1]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.3960268020629882,0.06537991443670661,0.05865945816040039,0.025515703074333266,0.01,50,10,100,hard,"[2, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 100, 'voting': 'hard', 'weights': [2, 1]}",0.9353120243531202,0.9345011424219345,0.9367859862909368,0.9398324447829398,0.9360243716679361,0.9364911939033735,0.001834095347493627,499,Ensemble
1.3824637413024903,0.06413454144315833,0.053564023971557614,0.02375770130589237,0.01,50,10,100,hard,"[1, 2]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 100, 'voting': 'hard', 'weights': [1, 2]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.3435099124908447,0.12280985142160669,0.061358308792114256,0.01725474445819896,0.01,50,10,100,hard,"[3, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 100, 'voting': 'hard', 'weights': [3, 1]}",0.9353120243531202,0.9345011424219345,0.9367859862909368,0.9398324447829398,0.9360243716679361,0.9364911939033735,0.001834095347493627,499,Ensemble
1.3139234066009522,0.10742973166228056,0.04844298362731934,0.010156295021511049,0.01,50,10,100,hard,"[1, 3]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 100, 'voting': 'hard', 'weights': [1, 3]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.3565810680389405,0.059582898169247375,0.02946310043334961,0.006347573987534949,0.01,50,10,100,soft,"[1, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 100, 'voting': 'soft', 'weights': [1, 1]}",0.9246575342465754,0.9261233815689262,0.9253617669459253,0.9246001523229246,0.9238385376999239,0.9249162745568551,0.0007725240908926391,724,Ensemble
1.29455885887146,0.04098367414881806,0.026091861724853515,0.003772657865985803,0.01,50,10,100,soft,"[2, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 100, 'voting': 'soft', 'weights': [2, 1]}",0.928462709284627,0.9276466108149276,0.9276466108149276,0.9291698400609292,0.9268849961919269,0.9279621534334677,0.0007833856217104357,673,Ensemble
1.323112678527832,0.07983655643809559,0.032982683181762694,0.009497296435886798,0.01,50,10,100,soft,"[1, 2]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 100, 'voting': 'soft', 'weights': [1, 2]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
1.3100698947906495,0.06340953091268572,0.025953912734985353,0.0020553306937939127,0.01,50,10,100,soft,"[3, 1]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 100, 'voting': 'soft', 'weights': [3, 1]}",0.9269406392694064,0.9299314546839299,0.9284082254379284,0.9306930693069307,0.9284082254379284,0.9288763228272249,0.0013114093315436282,657,Ensemble
1.3523522853851317,0.03924392658082551,0.029482126235961914,0.009356558486748356,0.01,50,10,100,soft,"[1, 3]","{'gb__learning_rate': 0.01, 'gb__n_estimators': 50, 'rf__max_depth': 10, 'rf__n_estimators': 100, 'voting': 'soft', 'weights': [1, 3]}",0.923896499238965,0.9246001523229246,0.9246001523229246,0.9246001523229246,0.9238385376999239,0.9243070987815326,0.0003593835293727946,741,Ensemble
